Date,Close,High,Low
2023-03-24,28.999,28.999,28.999
2023-03-27,28.956,28.956,28.956
2023-03-28,29.788,29.788,29.788
2023-03-29,30.073,30.073,30.073
2023-03-30,30.906,30.906,30.906
2023-03-31,31.573,31.573,31.573
2023-04-03,31.869,31.869,31.869
2023-04-04,31.014,31.014,31.014
2023-04-05,30.392,30.392,30.392
2023-04-06,30.053,30.053,30.053
2023-04-11,30.577,30.577,30.577
2023-04-12,31.327,31.327,31.327
2023-04-13,31.464,31.464,31.464
2023-04-14,31.159,31.159,31.159
2023-04-17,31.229,31.229,31.229
2023-04-18,31.311,31.311,31.311
2023-04-19,31.732,31.732,31.732
2023-04-20,31.044,31.044,31.044
2023-04-21,30.118,30.118,30.118
2023-04-24,29.576,29.576,29.576
2023-04-25,29.576,29.576,29.576
2023-04-26,29.031,29.031,29.031
2023-04-27,29.386,29.386,29.386
2023-04-28,29.335,29.335,29.335
2023-05-02,29.062,29.062,29.062
2023-05-03,28.857,28.857,28.857
2023-05-04,29.429,29.429,29.429
2023-05-05,29.725,29.725,29.725
2023-05-09,30.062,30.062,30.062
2023-05-10,30.128,30.128,30.128
2023-05-11,29.484,29.484,29.484
2023-05-12,28.897,28.897,28.897
2023-05-15,29.371,29.371,29.371
2023-05-16,29.335,29.335,29.335
2023-05-17,29.113,29.113,29.113
2023-05-18,29.274,29.274,29.274
2023-05-19,29.366,29.366,29.366
2023-05-22,29.406,29.406,29.406
2023-05-23,28.947,28.947,28.947
2023-05-24,28.017,28.017,28.017
2023-05-25,27.423,27.423,27.423
2023-05-26,27.86,27.86,27.86
2023-05-30,28.342,28.342,28.342
2023-05-31,27.313,27.313,27.313
2023-06-01,27.64,27.64,27.64
2023-06-02,28.593,28.593,28.593
2023-06-05,29.106,29.106,29.106
2023-06-06,29.077,29.077,29.077
2023-06-07,29.007,29.007,29.007
2023-06-08,29.633,29.633,29.633
2023-06-09,30.137,30.137,30.137
2023-06-12,30.137,30.137,30.137
2023-06-13,29.967,29.967,29.967
2023-06-14,31.18,31.18,31.18
2023-06-15,31.843,31.843,31.843
2023-06-16,31.923,31.923,31.923
2023-06-19,31.574,31.574,31.574
2023-06-20,31.69,31.69,31.69
2023-06-21,31.411,31.411,31.411
2023-06-22,30.479,30.479,30.479
2023-06-23,29.779,29.779,29.779
2023-06-26,29.648,29.648,29.648
2023-06-27,30.152,30.152,30.152
2023-06-28,29.973,29.973,29.973
2023-06-29,29.73,29.73,29.73
2023-06-30,29.99,29.99,29.99
2023-07-03,30.188,30.188,30.188
2023-07-04,30.243,30.243,30.243
2023-07-05,29.943,29.943,29.943
2023-07-06,29.13,29.13,29.13
2023-07-07,28.892,28.892,28.892
2023-07-10,28.516,28.516,28.516
2023-07-11,28.97,28.97,28.97
2023-07-12,29.91,29.91,29.91
2023-07-13,30.806,30.806,30.806
2023-07-14,31.122,31.122,31.122
2023-07-17,30.845,30.845,30.845
2023-07-18,30.54,30.54,30.54
2023-07-19,30.259,30.259,30.259
2023-07-20,30.248,30.248,30.248
2023-07-21,30.285,30.285,30.285
2023-07-24,29.881,29.881,29.881
2023-07-25,31.107,31.107,31.107
2023-07-26,31.672,31.672,31.672
2023-07-27,30.968,30.968,30.968
2023-07-28,30.452,30.452,30.452
2023-07-31,30.919,30.919,30.919
2023-08-01,30.655,30.655,30.655
2023-08-02,29.977,29.977,29.977
2023-08-03,29.687,29.687,29.687
2023-08-04,30.086,30.086,30.086
2023-08-07,29.949,29.949,29.949
2023-08-08,29.653,29.653,29.653
2023-08-09,29.693,29.693,29.693
2023-08-10,29.817,29.817,29.817
2023-08-11,29.715,29.715,29.715
2023-08-14,29.016,29.016,29.016
2023-08-15,28.798,28.798,28.798
2023-08-16,27.69,27.69,27.69
2023-08-17,27.603,27.603,27.603
2023-08-18,27.97,27.97,27.97
2023-08-21,27.905,27.905,27.905
2023-08-22,27.745,27.745,27.745
2023-08-23,28.514,28.514,28.514
2023-08-24,28.102,28.102,28.102
2023-08-25,27.533,27.533,27.533
2023-08-29,28.579,28.579,28.579
2023-08-30,28.967,28.967,28.967
2023-08-31,29.076,29.076,29.076
2023-09-01,28.857,28.857,28.857
2023-09-04,29.662,29.662,29.662
2023-09-05,29.398,29.398,29.398
2023-09-06,29.421,29.421,29.421
2023-09-07,27.869,27.869,27.869
2023-09-08,27.534,27.534,27.534
2023-09-11,28.078,28.078,28.078
2023-09-12,28.388,28.388,28.388
